StageId,Money,TimeTicket,ClassItem01,ClassItem02,ClassItem03,ClassItem04,ClassItem05,ClassItem06,ClassItemCountMin01,ClassItemCountMin02,ClassItemCountMin03,ClassItemCountMin04,ClassItemCountMin05,ClassItemCountMin06,ClassItemCountMax01,ClassItemCountMax02,ClassItemCountMax03,ClassItemCountMax04,ClassItemCountMax05,ClassItemCountMax06
201500040,"""(2,11)""","""(0)""","""(1707200002,1707200001,503220001,503220002,210110081,502920006,806200005,1702200118,902100703,902100803,902100903,1301101708,908200003,1301201719,525200003,906200003,1201201404,517200412,523200004,508200008,517200410,501200050,1301201638,502620002,1401200756,1401200757)""","""(1707200002,1707200001,503220001,503220002,210110081,502920006,806200005,1702200118,902100703,902100803,902100903,1301101708,908200003,1301201719,525200003,906200003,1201202404,517200412,523200004,508200008,517200410,501200050,1301201638,502620002,1401200756,1401200757)""","""(1707200002,1707200001,503220001,503220002,210110081,502920006,806200005,1702200118,902100703,902100803,902100903,1301101708,908200003,1301201719,525200003,906200003,1201203404,517200412,523200004,508200008,517200410,501200050,1301201638,502620002,1401200756,1401200757)""","""(1707200002,1707200001,503220001,503220002,210110081,502920006,806200005,1702200118,902100703,902100803,902100903,1301101708,908200003,1301201719,525200003,906200003,1201204404,517200412,523200004,508200008,517200410,501200050,1301201638,502620002,1401200756,1401200757)""","""(1707200002,1707200001,503220001,503220002,210110081,502920006,806200005,1702200118,902100703,902100803,902100903,1301101708,908200003,1301201719,525200003,906200003,1201205404,517200412,523200004,508200008,517200410,501200050,1301201638,502620002,1401200756,1401200757)""","""(1707200002,1707200001,503220001,503220002,210110081,502920006,806200005,1702200118,902100703,902100803,902100903,1301101708,908200003,1301201719,525200003,906200003,1201206404,517200412,523200004,508200008,517200410,501200050,1301201638,502620002,1401200756,1401200757)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201500050,"""(2,11)""","""(0)""","""(1707200002,1707200001,210110084,1301201719,402101018,904200003,1201101403,501200050,1301201406,801200003,1401200654,1401200664,517200404,508200002,901200603,901200802,902200102,901200402)""","""(1707200002,1707200001,210110084,1301201719,402101018,904200003,1201102407,501200050,1301201406,801200003,1401200654,1401200664,517200404,508200002,901200603,901200802,902200102,901200402)""","""(1707200002,1707200001,210110084,1301201719,402101018,904200003,1201103412,501200050,1301201406,801200003,1401200654,1401200664,517200404,508200002,901200603,901200802,902200102,901200402)""","""(1707200002,1707200001,210110084,1301201719,402101018,904200003,1201104411,501200050,1301201406,801200003,1401200654,1401200664,517200404,508200002,901200603,901200802,902200102,901200402)""","""(1707200002,1707200001,210110084,1301201719,402101018,904200003,1201105408,501200050,1301201406,801200003,1401200654,1401200664,517200404,508200002,901200603,901200802,902200102,901200402)""","""(1707200002,1707200001,210110084,1301201719,402101018,904200003,1201106408,501200050,1301201406,801200003,1401200654,1401200664,517200404,508200002,901200603,901200802,902200102,901200402)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301001020,"""(2,11)""","""(0)""","""(1301201719,1301201706,210110018,301201011,1301201406,602202418,508200002,1201200201,905200001,803200002,901201001,901200702)""","""(1301201719,1301201706,210110018,301202011,1301201406,602202418,508200002,1201200201,905200001,803200002,901201001,901200702)""","""(1301201719,1301201706,210110018,301203011,1301201406,602202418,508200002,1201200201,905200001,803200002,901201001,901200702)""","""(1301201719,1301201706,210110018,301204011,1301201406,602202418,508200002,1201200201,905200001,803200002,901201001,901200702)""","""(1301201719,1301201706,210110018,301205011,1301201406,602202418,508200002,1201200201,905200001,803200002,901201001,901200702)""","""(1301201719,1301201706,210110018,301206011,1301201406,602202418,508200002,1201200201,905200001,803200002,901201001,901200702)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301011010,"""(2)""","""(0)""","""(1301201719,210110005,303201010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,301202011,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,303203010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,303204010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,303205010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,303206010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301011020,"""(2)""","""(0)""","""(1301201719,210110006,304201010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,304202010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,304203010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,304204010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,304205010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,304206010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301011030,"""(2)""","""(0)""","""(1301201719,210110007,401201010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,401201010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,401201010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,401201010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,401201010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,401201010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301011040,"""(2)""","""(0)""","""(210110091,908200003,1301201719,1301201638,502620001,210110008,403201010,1301201588,1301201408,602202418,508200002,701200103,501200024,517200204)""","""(210110091,908200003,1301201719,1301201638,502620001,210110008,403201010,1301201588,1301201408,602202418,508200002,701200103,501200024,517200204)""","""(210110091,908200003,1301201719,1301201638,502620001,210110008,403201010,1301201588,1301201408,602202418,508200002,701200103,501200024,517200204)""","""(210110091,908200003,1301201719,1301201638,502620001,210110008,403201010,1301201588,1301201408,602202418,508200002,701200103,501200024,517200204)""","""(210110091,908200003,1301201719,1301201638,502620001,210110008,403201010,1301201588,1301201408,602202418,508200002,701200103,501200024,517200204)""","""(210110091,908200003,1301201719,1301201638,502620001,210110008,403201010,1301201588,1301201408,602202418,508200002,701200103,501200024,517200204)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301031010,"""(2)""","""(0)""","""(1301201719,210110005,301201010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,301202010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,301203010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,301204010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,301205010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(1301201719,210110005,301206010,1301201408,602202418,508200002,701200403,501200024,517200204,1201200201)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301031020,"""(2)""","""(0)""","""(1301201719,210110006,302201010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,302202010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,302203010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,302204010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,302205010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(1301201719,210110006,302206010,1301201408,602202418,508200002,701200203,501200024,517200204,1201200201)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301031030,"""(2)""","""(0)""","""(1301201719,210110007,303201010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,303202010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,303203010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,303204010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,303205010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(1301201719,210110007,303206010,1301201408,602202418,508200002,701200303,501200024,517200204,1201200201)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
301031040,"""(2)""","""(0)""","""(223200002,502920003,210110079,908200003,1301201719,1301201638,210110008,1301201408,602202418,502620002,508200002,701200303,501200024,517200204)""","""(223200002,502920003,210110079,908200003,1301201719,1301201638,210110008,1301201408,602202418,502620002,508200002,701200303,501200024,517200204)""","""(223200002,502920003,210110079,908200003,1301201719,1301201638,210110008,1301201408,602202418,502620002,508200002,701200303,501200024,517200204)""","""(223200002,502920003,210110079,908200003,1301201719,1301201638,210110008,1301201408,602202418,502620002,508200002,701200303,501200024,517200204)""","""(223200002,502920003,210110079,908200003,1301201719,1301201638,210110008,1301201408,602202418,502620002,508200002,701200303,501200024,517200204)""","""(223200002,502920003,210110079,908200003,1301201719,1301201638,210110008,1301201408,602202418,502620002,508200002,701200303,501200024,517200204)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
200610003,"""(17)""","""(0)""","""(1707200001,1301102030,503220001,503220002,224200001,602202658,502710004,502810004,1301201718,201201016,1810200007,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,501200048,1301201638,502620005,1301201407)""","""(1707200001,1301102030,503220001,503220002,224200001,602202658,502710004,502810004,1301201718,201202016,1810200007,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,501200048,1301201638,502620005,1301201407)""","""(1707200001,1301102030,503220001,503220002,224200001,602202658,502710004,502810004,1301201718,201203016,1810200007,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,501200048,1301201638,502620005,1301201407)""","""(1707200001,1301102030,503220001,503220002,224200001,602202658,502710004,502810004,1301201718,201204016,1810200007,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,501200048,1301201638,502620005,1301201407)""","""(1707200001,1301102030,503220001,503220002,224200001,602202658,502710004,502810004,1301201718,201205016,1810200007,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,501200048,1301201638,502620005,1301201407)""","""(1707200001,1301102030,503220001,503220002,224200001,602202658,502710004,502810004,1301201718,201206016,1810200007,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,501200048,1301201638,502620005,1301201407)""","""(0)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(0)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,1,1,1)"""
200610002,"""(17)""","""(0)""","""(1707200001,1301102030,503220001,503220002,222200002,602202658,502710004,502810004,1301201718,404201016,1810200003,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,517200408,1301201638,502620004,1301201407)""","""(1707200001,1301102030,503220001,503220002,222200002,602202658,502710004,502810004,1301201718,404201016,1810200003,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,517200408,1301201638,502620004,1301201407)""","""(1707200001,1301102030,503220001,503220002,222200002,602202658,502710004,502810004,1301201718,404201016,1810200003,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,517200408,1301201638,502620004,1301201407)""","""(1707200001,1301102030,503220001,503220002,222200002,602202658,502710004,502810004,1301201718,404201016,1810200003,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,517200408,1301201638,502620004,1301201407)""","""(1707200001,1301102030,503220001,503220002,222200002,602202658,502710004,502810004,1301201718,404201016,1810200003,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,517200408,1301201638,502620004,1301201407)""","""(1707200001,1301102030,503220001,503220002,222200002,602202658,502710004,502810004,1301201718,404201016,1810200003,902100702,902100802,902100902,1301101707,1301201589,601202669,602202657,517200412,517200408,1301201638,502620004,1301201407)""","""(0)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(0)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,1,1,1)"""
